# time   MOSI  MISO
0.40179  e4  c8
0.40210  00  9c
0.40237  b2  6a
0.40266  00  5a
0.40293  00  02
0.40320  00  46

0.44889  90  00
0.44918  00  20
0.44946  00  80
0.44975  0a  00
0.45002  00  aa
0.45029  b0  00
0.45058  00  16
0.45084  00  16
0.45111  a0  50
0.45139  00  00
0.45166  e4  c8
0.45198  00  9c
0.45225  b2  6a
0.45254  00  5a
0.45280  00  02
0.45307  00  46

0.49877  90  00
0.49906  00  20
0.49933  00  80
0.49963  0a  00
0.49990  00  aa
0.50016  b0  00
0.50045  00  16
0.50072  00  16
0.50099  a0  50
0.50128  00  00
0.50155  e4  c8
0.50186  00  9c
0.50213  b2  6a
0.50243  00  5a
0.50269  00  02
0.50296  00  46

0.54864  90  00
0.54893  00  20
0.54921  00  80
0.54950  0a  00
0.54977  00  aa
0.55003  b0  00
0.55033  00  16
0.55059  00  16
0.55085  a0  50
0.55114  00  00
0.55141  e4  c8
0.55172  00  9c
0.55199  b2  6a
0.55230  00  5a
0.55257  00  02
0.55283  00  46

0.59852  90  00
0.59880  00  20
0.59907  00  80
0.59937  0a  00
0.59964  00  aa
0.59990  b0  00
0.60019  00  16
0.60046  00  16
0.60073  a0  50
0.60102  00  00
0.60128  e4  c8
0.60160  00  9c
0.60187  b2  6a
0.60216  00  5a
0.60243  00  02
0.60270  00  46

0.64839  90  00
0.64868  00  20
0.64895  00  80
0.64925  0a  00
0.64952  00  aa
0.64978  b0  00
0.65007  00  16
0.65033  00  16
0.65060  a0  50
0.65089  00  00
0.65116  e4  c8
0.65147  00  9c
0.65174  b2  6a
0.65204  00  5a
0.65231  00  02
0.65258  00  46

0.69827  90  00
0.69855  00  20
0.69883  00  80
0.69913  0a  00
0.69939  00  aa
0.69966  b0  00
0.69995  00  16
0.70021  00  16
0.70048  a0  50
0.70077  00  00
0.70105  e4  c8
0.70136  00  9c
0.70162  b2  6a
0.70192  00  5a
0.70219  00  02
0.70246  00  46

0.74814  90  00
0.74843  00  20
0.74870  00  80
0.74900  0a  00
0.74927  00  aa
0.74953  b0  00
0.74982  00  16
0.75009  00  16
0.75036  a0  50
0.75065  00  00
0.75092  e4  c8
0.75123  00  9c
0.75150  b2  6a
0.75179  00  5a
0.75206  00  02
0.75233  00  46

0.79801  90  00
0.79830  00  20
0.79858  00  80
0.79887  0a  00
0.79914  00  aa
0.79941  b0  00
0.79970  00  16
0.79996  00  16
0.80023  a0  50
0.80051  00  00
0.80078  e4  c8
0.80109  00  9c
0.80137  b2  6a
0.80166  00  5a
0.80192  00  02
0.80219  00  46

0.84789  90  00
0.84818  00  00
0.84845  00  80
0.84885  0a  00
0.84911  00  aa
0.84938  b0  00
0.84967  00  16
0.84993  00  16
0.85020  a0  50
0.85050  00  00
0.85077  e4  c8
0.85109  00  9c
0.85136  b2  6a
0.85166  00  5a
0.85193  00  02
0.85220  00  46

0.89775  90  00
0.89804  00  00
0.89832  00  80
0.89861  0a  00
0.89888  00  aa
0.89914  b0  00
0.89943  00  16
0.89970  00  16
0.89997  a0  50
0.90026  00  00
0.90056  e4  c8
0.90088  00  9c
0.90114  b2  6a
0.90144  00  5a
0.90171  00  02
0.90198  00  46
0.90235  c0  00
0.90264  00  fd
0.90290  00  8c
0.90317  90  00
0.90353  00  00
0.90380  00  80
0.90407  07  00
0.90455  0e  07
0.90482  0f  0e

0.90668  90  0f
0.90696  00  00
0.90724  00  80
0.90752  08  00

2.78665  00  08
2.78743  0a  00
2.78769  00  aa
2.78796  0a  00
2.78823  00  aa
2.78850  80  00
2.78878  0a  81
2.78906  99  87
2.78934  01  00
2.78961  00  c8
2.78988  00  00
2.79016  00  c8
2.79043  00  00
2.79070  00  00
2.79097  b0  00
2.79126  00  16
2.79153  00  16
2.79180  a0  50
2.79208  00  00
2.79235  e4  c8
2.79267  00  9c
2.79295  00  6a
2.79334  50  00
2.79361  2f  50
2.79389  90  50
2.79418  00  00
2.79446  00  80
2.79473  0c  00

2.80503  90  0c
2.80531  00  00
2.80559  00  80
2.80586  0a  00
2.80613  00  aa
2.80640  b0  00
2.80669  00  16
2.80696  00  16
2.80723  a0  50
2.80752  00  00
2.80779  e4  c8
2.80810  00  9c
2.80837  b2  6a
2.80867  00  5a
2.80894  00  02
2.80921  00  46

2.85237  f0  00
2.85266  b0  11
2.85295  00  16
2.85321  00  16
2.85348  00  50
2.85380  c0  00
2.85408  00  00
2.85435  00  00

2.90120  e0  00
2.90150  00  c2
2.90177  ea  51
2.90209  00  9c
2.90236  00  46
2.90263  00  00
2.90290  00  00
2.90317  00  00
2.90345  e8  00
2.90377  00  22
2.90404  00  16
2.90431  00  00
2.90458  00  00
2.90486  00  00
2.90513  00  00
2.90544  f8  00
2.90573  fc  b3
2.90602  fa  be
2.90632  fe  ba
2.90662  00  c5
2.90706  90  00
2.90734  00  00
2.90762  00  80
2.90790  b0  00
2.90820  7f  16
2.90847  ff  16
2.90876  0a  50
2.90903  00  aa
2.90930  b0  00
2.90958  00  16
2.90985  00  16
2.91012  a0  50
2.91041  00  00
2.91068  e4  c8
2.91099  00  9c
2.91125  b2  6a
2.91156  00  5a
2.91182  00  02
2.91209  00  46

2.91406  f0  00
2.91434  b0  11
2.91464  00  16
2.91490  00  16
2.91517  00  50
2.91547  c0  00
2.91577  00  00
2.91603  00  00

2.96284  e0  00
2.96315  00  c2
2.96342  ea  51
2.96374  00  9c
2.96401  00  46
2.96428  00  00
2.96455  00  00
2.96482  00  00
2.96510  e8  00
2.96542  00  22
2.96568  00  16
2.96595  00  00
2.96622  00  00
2.96651  00  00
2.96679  00  00
2.96710  f8  00
2.96738  fc  b3
2.96768  fa  be
2.96798  fe  ba
2.96828  00  c5
2.96872  90  00
2.96900  00  00
2.96928  00  80
2.96955  b0  00
2.96984  7f  16
2.97011  ff  16
2.97038  0a  50
2.97065  00  aa
2.97092  b0  00
2.97121  00  16
2.97147  00  16
2.97174  a0  50
2.97203  00  00
2.97230  e4  c8
2.97261  00  9c
2.97288  b2  6a
2.97317  00  5a
2.97344  00  02
2.97371  00  46

2.97563  f0  00
2.97592  b0  11
2.97620  00  16
2.97649  00  16
2.97676  00  50
2.97706  c0  00
2.97734  00  00
2.97761  00  00

3.02428  e0  00
3.02459  00  c2
3.02486  ea  51
3.02519  00  9c
3.02546  00  46
3.02574  00  00
3.02600  00  00
3.02627  00  00
3.02655  e8  00
3.02687  00  22
3.02714  00  16
3.02741  00  00
3.02768  00  00
3.02795  00  00
3.02822  00  00
3.02856  f8  00
3.02884  fc  b3
3.02914  fa  be
3.02946  fe  ba
3.02976  00  c5
3.03017  90  00
3.03045  00  00
3.03073  00  80
3.03100  b0  00
3.03129  7f  16
3.03155  ff  16
3.03182  0a  50
3.03209  00  aa
3.03235  b0  00
3.03265  00  16
3.03292  00  16
3.03319  a0  50
3.03347  00  00
3.03374  e4  c8
3.03405  00  9c
3.03446  b2  6a
3.03476  00  5a
3.03503  00  02
3.03530  00  46

3.03722  f0  00
3.03751  b0  11
3.03780  00  16
3.03807  00  16
3.03834  00  50
3.03864  c0  00
3.03892  00  00
3.03919  00  00

3.08657  e0  00
3.08687  00  c2
3.08715  ea  51
3.08747  00  9c
3.08774  00  46
3.08801  00  00
3.08828  00  00
3.08855  00  00
3.08882  e8  00
3.08914  00  22
3.08942  00  16
3.08969  00  00
3.08996  00  00
3.09023  00  00
3.09050  00  00
3.09081  f8  00
3.09110  fc  b3
3.09139  fa  be
3.09169  fe  ba
3.09199  00  c5
3.09243  90  00
3.09271  00  00
3.09298  00  80
3.09325  b0  00
3.09354  7f  16
3.09381  ff  16
3.09408  0a  50
3.09435  00  aa
3.09461  b0  00
3.09491  00  16
3.09518  00  16
3.09545  a0  50
3.09574  00  00
3.09601  e4  c8
3.09632  00  9c
3.09659  b2  6a
3.09689  00  5a
3.09715  00  02
3.09742  00  46

3.09934  f0  00
3.09963  b0  11
3.09992  00  16
3.10018  00  16
3.10045  00  50
3.10075  c0  00
3.10104  00  00
3.10130  00  00

3.14824  e0  00
3.14856  00  c2
3.14883  ea  51
3.14915  00  9c
3.14943  00  46
3.14970  00  00
3.14996  00  00
3.15023  00  00
3.15051  e8  00
3.15083  00  22
3.15110  00  16
3.15137  00  00
3.15164  00  00
3.15191  00  00
3.15218  00  00
3.15249  f8  00
3.15278  fc  b3
3.15307  fa  be
3.15337  fe  ba
3.15367  00  c5
3.15408  90  00
3.15437  00  00
3.15465  00  80
3.15491  b0  00
3.15520  7f  16
3.15547  ff  16
3.15574  0a  50
3.15601  00  aa
3.15628  b0  00
3.15657  00  16
3.15684  00  16
3.15711  a0  50
3.15740  00  00
3.15767  e4  c8
3.15798  00  9c
3.15825  b2  6a
3.15854  00  5a
3.15881  00  02
3.15908  00  46

3.16098  f0  00
3.16127  b0  11
3.16156  00  16
3.16183  00  16
3.16212  00  50
3.16242  c0  00
3.16271  00  00
3.16297  00  00

3.21027  e0  00
3.21057  00  c2
3.21084  ea  51
3.21117  00  9c
3.21144  00  46
3.21171  00  00
3.21199  00  00
3.21226  00  00
3.21254  e8  00
3.21286  00  22
3.21313  00  16
3.21340  00  00
3.21367  00  00
3.21394  00  00
3.21421  00  00
3.21452  f8  00
3.21481  fc  b3
3.21510  fa  be
3.21540  fe  ba
3.21569  00  c5
3.21613  90  00
3.21642  00  00
3.21669  00  80
3.21698  b0  00
3.21728  7f  16
3.21755  ff  16
3.21782  0a  50
3.21809  00  aa
3.21835  b0  00
3.21865  00  16
3.21892  00  16
3.21919  a0  50
3.21948  00  00
3.21975  e4  c8
3.22006  00  9c
3.22033  b2  6a
3.22063  00  5a
3.22089  00  02
3.22116  00  46

3.22309  f0  00
3.22337  b0  11
3.22366  00  16
3.22393  00  16
3.22420  00  50
3.22450  c0  00
3.22479  00  00
3.22505  00  00

3.27222  e0  00
3.27253  00  c2
3.27280  ea  51
3.27313  00  9c
3.27340  00  46
3.27367  00  00
3.27393  00  00
3.27420  00  00
3.27448  e8  00
3.27480  00  22
3.27507  00  16
3.27534  00  00
3.27561  00  00
3.27588  00  00
3.27615  00  00
3.27646  f8  00
3.27675  fc  b3
3.27704  fa  be
3.27734  fe  ba
3.27764  00  c5
3.27807  90  00
3.27836  00  00
3.27864  00  80
3.27892  b0  00
3.27921  7f  16
3.27948  ff  16
3.27975  0a  50
3.28003  00  aa
3.28029  b0  00
3.28058  00  16
3.28084  00  16
3.28112  a0  50
3.28140  00  00
3.28167  e4  c8
3.28198  00  9c
3.28225  b2  6a
3.28255  00  5a
3.28282  00  02
3.28309  00  46

3.28512  f0  00
3.28540  b0  11
3.28570  00  16
3.28597  00  16
3.28624  00  50
3.28654  c0  00
3.28683  00  00
3.28709  00  00

3.33445  e0  00
3.33475  00  c2
3.33502  ea  51
3.33535  00  9c
3.33562  00  46
3.33589  00  00
3.33616  00  00
3.33643  00  00
3.33670  e8  00
3.33703  00  22
3.33730  00  16
3.33757  00  00
3.33784  00  00
3.33811  00  00
3.33839  00  00
3.33872  f8  00
3.33901  fc  b3
3.33930  fa  be
3.33960  fe  ba
3.33990  00  c5
3.34031  90  00
3.34059  00  00
3.34087  00  80
3.34114  b0  00
3.34143  7f  16
3.34169  ff  16
3.34196  0a  50
3.34223  00  aa
3.34249  b0  00
3.34278  00  16
3.34305  00  16
3.34332  a0  50
3.34361  00  00
3.34388  e4  c8
3.34419  00  9c
3.34445  b2  6a
3.34475  00  5a
3.34502  00  02
3.34529  00  46

3.34722  f0  00
3.34750  b0  11
3.34779  00  16
3.34805  00  16
3.34832  00  50
3.34862  c0  00
3.34891  00  00
3.34917  00  00

3.39585  e0  00
3.39616  00  c2
3.39643  ea  51
3.39675  00  9c
3.39702  00  46
3.39729  00  00
3.39756  00  00
3.39784  00  00
3.39811  e8  00
3.39843  00  22
3.39870  00  16
3.39897  00  00
3.39924  00  00
3.39953  00  00
3.39980  00  00
3.40011  f8  00
3.40042  fc  b3
3.40071  fa  be
3.40101  fe  ba
3.40131  00  c5
3.40174  90  00
3.40202  00  00
3.40230  00  80
3.40258  b0  00
3.40288  7f  16
3.40315  ff  16
3.40342  0a  50
3.40369  00  aa
3.40396  b0  00
3.40425  00  16
3.40451  00  16
3.40478  a0  50
3.40507  00  00
3.40534  e4  c8
3.40565  00  9c
3.40592  b2  6a
3.40622  00  5a
3.40651  00  02
3.40678  00  46

3.40870  f0  00
3.40899  b0  11
3.40928  00  16
3.40954  00  16
3.40981  00  50
3.41011  c0  00
3.41040  00  00
3.41067  00  00

3.45795  e0  00
3.45827  00  c2
3.45854  ea  51
3.45886  00  9c
3.45913  00  46
3.45940  00  00
3.45967  00  00
3.45994  00  00
3.46022  e8  00
3.46054  00  22
3.46081  00  16
3.46108  00  00
3.46136  00  00
3.46163  00  00
3.46191  00  00
3.46222  f8  00
3.46251  fc  b3
3.46280  fa  be
3.46310  fe  ba
3.46340  00  c5
3.46381  90  00
3.46410  00  00
3.46438  00  80
3.46464  b0  00
3.46493  7f  16
3.46520  ff  16
3.46549  0a  50
3.46576  00  aa
3.46602  b0  00
3.46632  00  16
3.46658  00  16
3.46685  a0  50
3.46713  00  00
3.46741  e4  c8
3.46772  00  9c
3.46799  b2  6a
3.46829  00  5a
3.46856  00  02
3.46883  00  46

3.47075  f0  00
3.47104  b0  11
3.47134  00  16
3.47160  00  16
3.47187  00  50
3.47217  c0  00
3.47246  00  00
3.47273  00  00

3.52031  e0  00
3.52062  00  c2
3.52089  ea  51
3.52121  00  9c
3.52149  00  46
3.52175  00  00
3.52202  00  00
3.52230  00  00
3.52257  e8  00
3.52289  00  22
3.52316  00  16
3.52343  00  00
3.52370  00  00
3.52397  00  00
3.52425  00  00
3.52455  f8  00
3.52484  fc  b3
3.52514  fa  be
3.52543  fe  ba
3.52573  00  c5
3.52615  90  00
3.52643  00  00
3.52670  00  80
3.52697  b0  00
3.52726  7f  16
3.52753  ff  16
3.52780  0a  50
3.52806  00  aa
3.52834  b0  00
3.52862  00  16
3.52889  00  16
3.52916  a0  50
3.52945  00  00
3.52972  e4  c8
3.53003  00  9c
3.53030  b2  6a
3.53060  00  5a
3.53086  00  02
3.53113  00  46

3.53303  f0  00
3.53341  b0  11
3.53370  00  16
3.53397  00  16
3.53424  00  50
3.53454  c0  00
3.53483  00  00
3.53509  00  00

3.58234  e0  00
3.58265  00  c2
3.58292  ea  51
3.58330  00  9c
3.58357  00  46
3.58384  00  00
3.58411  00  00
3.58438  00  00
3.58465  e8  00
3.58498  00  22
3.58525  00  16
3.58552  00  00
3.58579  00  00
3.58606  00  00
3.58633  00  00
3.58664  f8  00
3.58695  fc  b3
3.58724  fa  be
3.58754  fe  ba
3.58783  00  c5
3.58827  90  00
3.58856  00  00
3.58883  00  80
3.58912  b0  00
3.58941  7f  16
3.58968  ff  16
3.58995  0a  50
3.59023  00  aa
3.59049  b0  00
3.59078  00  16
3.59105  00  16
3.59132  a0  50
3.59161  00  00
3.59188  e4  c8
3.59219  00  9c
3.59246  b2  6a
3.59275  00  5a
3.59303  00  02
3.59330  00  46

3.59523  f0  00
3.59552  b0  11
3.59580  00  16
3.59607  00  16
3.59634  00  50
3.59664  c0  00
3.59693  00  00
3.59719  00  00

3.62252  90  00
3.62281  00  00
3.62308  00  80
3.62352  90  00
3.62381  00  00
3.62408  00  80

3.62512  13  00
3.62539  25  13

3.66716  90  13
3.66744  00  00
3.66771  00  83
3.66828  07  00

3.67028  07  07
3.67075  90  07
3.67104  00  00
3.67131  00  83

3.74481  13  00
3.74508  80  13

3.78661  90  13
3.78690  00  00
3.78717  00  80

3.79589  0e  00
3.79616  0f  0e

3.79804  f0  0f
3.79832  b0  11
3.79861  00  16
3.79888  00  16
3.79915  00  50
3.79946  c0  00
3.79974  00  00
3.80001  00  00

3.84733  e0  00
3.84764  00  c2
3.84790  ea  51
3.84822  00  9c
3.84850  00  46
3.84877  00  00
3.84904  00  00
3.84931  00  00
3.84958  e8  00
3.84991  00  22
3.85018  00  16
3.85045  00  00
3.85072  00  00
3.85099  00  00
3.85128  00  00
3.85159  f8  00
3.85187  fc  b3
3.85217  fa  be
3.85247  fe  ba
3.85276  00  c5
3.85318  90  00
3.85346  00  00
3.85374  00  80
3.85400  b0  00
3.85430  7f  16
3.85456  ff  16
3.85484  0a  50
3.85510  00  aa
3.85538  b0  00
3.85566  00  16
3.85593  00  16
3.85620  a0  50
3.85649  00  00
3.85676  e4  c8
3.85707  00  9c
3.85737  b2  6a
3.85767  00  5a
3.85794  00  02
3.85821  00  46
3.85911  90  00
3.85939  00  00
3.85966  00  80
3.85994  0a  00
3.86021  00  aa
3.86049  b0  00
3.86077  00  16
3.86104  00  16
3.86131  a0  50
3.86160  00  00
3.86187  e4  c8
3.86218  00  9c
3.86245  b2  6a
3.86275  00  5a
3.86301  00  02
3.86328  00  46

3.91029  f0  00
3.91057  b0  11
3.91086  00  16
3.91113  00  16
3.91140  00  50
3.91170  c0  00
3.91199  00  00
3.91225  00  00

3.95860  e0  00
3.95891  00  c2
3.95919  ea  51
3.95951  00  9c
3.95978  00  46
3.96005  00  00
3.96032  00  00
3.96059  00  00
3.96086  e8  00
3.96118  00  22
3.96145  00  16
3.96172  00  00
3.96200  00  00
3.96227  00  00
3.96255  00  00
3.96285  f8  00
3.96314  fc  b3
3.96344  fa  be
3.96374  fe  ba
3.96404  00  c5
3.96445  90  00
3.96474  00  00
3.96501  00  80
3.96528  b0  00
3.96557  7f  16
3.96584  ff  16
3.96613  0a  50
3.96640  00  aa
3.96667  b0  00
3.96696  00  16
3.96723  00  16
3.96750  a0  50
3.96779  00  00
3.96806  e4  c8
3.96837  00  9c
3.96864  b2  6a
3.96894  00  5a
3.96921  00  02
3.96948  00  46

3.97141  f0  00
3.97170  b0  11
3.97199  00  16
3.97226  00  16
3.97253  00  50
3.97283  c0  00
3.97311  00  00
3.97338  00  00

4.02063  e0  00
4.02097  00  c2
4.02124  ea  51
4.02156  00  9c
4.02187  00  46
4.02214  00  00
4.02241  00  00
4.02268  00  00
4.02296  e8  00
4.02329  00  22
4.02356  00  16
4.02386  00  00
4.02413  00  00
4.02440  00  00
4.02468  00  00
4.02503  f8  00
4.02532  fc  b3
4.02561  fa  be
4.02591  fe  ba
4.02621  00  c5
4.02662  90  00
4.02691  00  00
4.02719  00  80
4.02745  b0  00
4.02775  7f  16
4.02802  ff  16
4.02829  0a  50
4.02856  00  aa
4.02885  b0  00
4.02914  00  16
4.02940  00  16
4.02967  a0  50

4.03104  00  00
4.03131  e4  c8
4.03163  00  9c
4.03195  b2  6a
4.03225  00  5a
4.03252  00  02
4.03279  00  46

4.03471  f0  00
4.03500  b0  11
4.03528  00  16
4.03555  00  16
4.03582  00  50
4.03613  c0  00
4.03641  00  00
4.03668  00  00

4.08461  e0  00
4.08492  00  c2
4.08519  ea  51
4.08551  00  9c
4.08579  00  46
4.08606  00  00
4.08633  00  00
4.08660  00  00
4.08687  e8  00
4.08719  00  22
4.08746  00  16
4.08773  00  00
4.08800  00  00
4.08827  00  00
4.08855  00  00
4.08888  f8  00
4.08917  fc  b3
4.08946  fa  be
4.08978  fe  ba
4.09008  00  c5
4.09049  90  00
4.09078  00  00
4.09105  00  80
4.09132  b0  00
4.09161  7f  16
4.09187  ff  16
4.09214  0a  50
4.09241  00  aa
4.09268  b0  00
4.09296  00  16
4.09323  00  16
4.09350  a0  50
4.09378  00  00
4.09405  e4  c8
4.09437  00  9c
4.09464  b2  6a
4.09494  00  5a
4.09521  00  02
4.09548  00  46

4.09740  f0  00
4.09769  b0  11
4.09798  00  16
4.09824  00  16
4.09851  00  50
4.09883  c0  00
4.09912  00  00
4.09938  00  00

4.13194  c0  00
4.13223  00  00
4.13250  00  00
4.13278  90  00
4.13306  00  00
4.13333  00  80
4.13361  07  00
4.13393  0e  07
4.13420  0f  0e
4.13452  90  0f
4.13480  00  00
4.13508  00  80

4.13717  90  00
4.13745  00  00
4.13773  00  80
4.13801  0a  00
4.13828  00  aa
4.13856  b0  00
4.13885  00  16
4.13912  00  16
4.13939  a0  50
4.13967  00  00
4.13994  e4  c8
4.14026  00  9c
4.14055  b2  6a
4.14085  00  5a
4.14112  00  02
4.14139  00  46

4.18760  90  00
4.18789  00  00
4.18817  00  80
4.18844  0a  00
4.18871  00  aa
4.18898  b0  00
4.18927  00  16
4.18954  00  16
4.18981  a0  50
4.19010  00  00
4.19037  e4  c8
4.19068  00  9c
4.19095  b2  6a
4.19125  00  5a
4.19152  00  02
4.19179  00  46

4.23748  90  00
4.23776  00  00
4.23804  00  80
4.23831  0a  00
4.23859  00  aa
4.23885  b0  00
4.23914  00  16
4.23941  00  16
4.23968  a0  50
4.23997  00  00
4.24024  e4  c8
4.24055  00  9c
4.24082  b2  6a
4.24112  00  5a
4.24140  00  02
4.24167  00  46

4.28735  90  00
4.28763  00  00
4.28791  00  80
4.28818  0a  00
4.28845  00  aa
4.28872  b0  00
4.28900  00  16
4.28927  00  16
4.28954  a0  50
4.28983  00  00
4.29010  e4  c8
4.29041  00  9c
4.29068  b2  6a
4.29098  00  5a
4.29125  00  02
4.29152  00  46

4.33722  90  00
4.33751  00  00
4.33778  00  80
4.33806  0a  00
4.33832  00  aa
4.33859  b0  00
4.33887  00  16
4.33916  00  16
4.33942  a0  50
4.33971  00  00
4.33998  e4  c8
4.34029  00  9c
4.34056  b2  6a
4.34085  00  5a
4.34112  00  02
4.34139  00  46

4.38710  90  00
4.38739  00  00
4.38766  00  80
4.38794  0a  00
4.38821  00  aa
4.38847  b0  00
4.38877  00  16
4.38904  00  16
4.38931  a0  50
4.38959  00  00
4.38986  e4  c8
4.39018  00  9c
4.39045  b2  6a
4.39075  00  5a
4.39102  00  02
4.39129  00  46

4.43697  90  00
4.43726  00  00
4.43754  00  80
4.43781  0a  00
4.43808  00  aa
4.43835  b0  00
4.43863  00  16
4.43890  00  16
4.43917  a0  50
4.43946  00  00
4.43973  e4  c8
4.44004  00  9c
4.44030  b2  6a
4.44060  00  5a
4.44087  00  02
4.44114  00  46

4.48685  90  00
4.48713  00  00
4.48740  00  80
4.48768  0a  00
4.48794  00  aa
4.48821  b0  00
4.48850  00  16
4.48877  00  16
4.48904  a0  50
4.48933  00  00
4.48960  e4  c8
4.48991  00  9c
4.49018  b2  6a
4.49048  00  5a
4.49077  00  02
4.49104  00  46

4.53672  90  00
4.53700  00  00
4.53728  00  80
4.53755  0a  00
4.53782  00  aa
4.53808  b0  00
4.53838  00  16
4.53865  00  16
4.53892  a0  50
4.53921  00  00
4.53948  e4  c8
4.53979  00  9c
4.54006  b2  6a
4.54035  00  5a
4.54062  00  02
4.54089  00  46

4.58660  90  00
4.58688  00  00
4.58716  00  80
4.58743  0a  00
4.58770  00  aa
4.58796  b0  00
4.58826  00  16
4.58853  00  16
4.58880  a0  50
4.58909  00  00
4.58936  e4  c8
4.58967  00  9c
4.58994  b2  6a
4.59024  00  5a
4.59052  00  02
4.59079  00  46

4.63647  90  00
4.63675  00  00
4.63703  00  80
4.63730  0a  00
4.63758  00  aa
4.63784  b0  00
4.63813  00  16
4.63840  00  16
4.63867  a0  50
4.63896  00  00
4.63923  e4  c8
4.63954  00  9c
4.63981  b2  6a
4.64011  00  5a
4.64039  00  02
4.64066  00  46

4.68634  90  00
4.68663  00  00
4.68690  00  80
4.68718  0a  00
4.68744  00  aa
4.68771  b0  00
4.68800  00  16
4.68827  00  16
4.68854  a0  50
4.68883  00  00
4.68910  e4  c8
4.68941  00  9c
4.68968  b2  6a
4.68997  00  5a
4.69024  00  02
4.69051  00  46

4.73622  90  00
4.73651  00  00
4.73678  00  80
4.73706  0a  00
4.73732  00  aa
4.73759  b0  00
4.73788  00  16
4.73815  00  16
4.73841  a0  50
4.73870  00  00
4.73897  e4  c8
4.73928  00  9c
4.73955  b2  6a
4.73986  00  5a
4.74014  00  02
4.74041  00  46

4.78609  90  00
4.78638  00  00
4.78666  00  80
4.78693  0a  00
4.78720  00  aa
4.78746  b0  00
4.78775  00  16
4.78802  00  16
4.78829  a0  50
4.78858  00  00
4.78885  e4  c8
4.78916  00  9c
4.78943  b2  6a
4.78973  00  5a
4.79002  00  02
4.79029  00  46

4.83597  90  00
4.83625  00  00
4.83652  00  80
4.83680  0a  00
4.83706  00  aa
4.83733  b0  00
4.83762  00  16
4.83789  00  16
4.83816  a0  50
4.83845  00  00
4.83872  e4  c8
4.83903  00  9c
4.83930  b2  6a
4.83960  00  5a
4.83986  00  02
4.84013  00  46

4.88584  90  00
4.88612  00  00
4.88640  00  80
4.88667  0a  00
4.88694  00  aa
4.88720  b0  00
4.88750  00  16
4.88777  00  16
4.88804  a0  50
4.88833  00  00
4.88860  e4  c8
4.88891  00  9c
4.88918  b2  6a
4.88948  00  5a
4.88976  00  02
4.89003  00  46

4.93572  90  00
4.93600  00  00
4.93628  00  80
4.93655  0a  00
4.93683  00  aa
4.93709  b0  00
4.93738  00  16
4.93765  00  16
4.93792  a0  50
4.93820  00  00
4.93847  e4  c8
4.93878  00  9c
