# time   MOSI  MISO
0.45356  00  50
0.45386  c0  00
0.45415  00  00
0.45442  00  00

0.50307  e0  00
0.50338  00  c2
0.50365  ea  ce
0.50398  00  20
0.50427  00  de
0.50454  00  00
0.50481  00  00
0.50508  00  00
0.50536  e8  00
0.50568  00  20
0.50595  00  ed
0.50622  00  00
0.50649  00  00
0.50676  00  00
0.50703  00  00
0.50736  f8  00
0.50765  fc  bd
0.50795  fa  cb
0.50826  fe  be
0.50856  00  cd
0.50897  90  00
0.50926  00  00
0.50953  00  90
0.50980  b0  00
0.51009  7f  16
0.51036  ff  16
0.51063  0a  50
0.51091  00  aa
0.51117  b0  00
0.51146  00  16
0.51173  00  16
0.51200  a0  50
0.51229  00  00
0.51255  e4  c8
0.51287  00  9c
0.51314  b2  6a
0.51345  00  5a
0.51371  00  00
0.51398  00  25

0.51590  f0  00
0.51618  b0  12
0.51647  00  16
0.51674  00  16
0.51701  00  50
0.51733  c0  00
0.51762  00  00
0.51788  00  00

0.56509  e0  00
0.56539  00  c2
0.56566  ea  ce
0.56599  00  20
0.56626  00  de
0.56653  00  00
0.56680  00  00
0.56707  00  00
0.56734  e8  00
0.56767  00  20
0.56793  00  ed
0.56821  00  00
0.56848  00  00
0.56875  00  00
0.56902  00  00
0.56933  f8  00
0.56961  fc  bd
0.56991  fa  cb
0.57021  fe  be
0.57051  00  cd
0.57092  90  00
0.57121  00  00
0.57148  00  90
0.57175  b0  00
0.57204  7f  16
0.57231  ff  16
0.57258  0a  50
0.57286  00  aa
0.57313  b0  00
0.57342  00  16
0.57369  00  16
0.57396  a0  50
0.57424  00  00
0.57451  e4  c8
0.57483  00  9c
0.57510  b2  6a
0.57540  00  5a
0.57566  00  00
0.57593  00  25

0.57786  f0  00
0.57814  b0  12
0.57843  00  16
0.57870  00  16
0.57898  00  50
0.57928  c0  00
0.57957  00  00
0.57984  00  00

0.62693  e0  00
0.62724  00  c2
0.62751  ea  ce
0.62786  00  20
0.62813  00  de
0.62840  00  00
0.62867  00  00
0.62896  00  00
0.62924  e8  00
0.62956  00  20
0.62985  00  ed
0.63012  00  00
0.63039  00  00
0.63066  00  00
0.63095  00  00
0.63126  f8  00
0.63155  fc  bd
0.63185  fa  cb
0.63215  fe  be
0.63245  00  cd
0.63286  90  00
0.63315  00  00
0.63342  00  90
0.63369  b0  00
0.63398  7f  16
0.63425  ff  16
0.63452  0a  50
0.63480  00  aa
0.63507  b0  00
0.63536  00  16
0.63562  00  16
0.63589  a0  50
0.63618  00  00
0.63645  e4  c8
0.63677  00  9c
0.63704  b2  6a
0.63734  00  5a
0.63760  00  00
0.63787  00  25

0.63977  f0  00
0.64006  b0  12
0.64035  00  16
0.64061  00  16
0.64088  00  50
0.64118  c0  00
0.64147  00  00
0.64174  00  00

0.68806  e0  00
0.68837  00  c2
0.68864  ea  ce
0.68896  00  20
0.68923  00  de
0.68950  00  00
0.68977  00  00
0.69004  00  00
0.69031  e8  00
0.69063  00  20
0.69090  00  ed
0.69117  00  00
0.69144  00  00
0.69171  00  00
0.69198  00  00
0.69229  f8  00
0.69258  fc  bd
0.69287  fa  cb
0.69317  fe  be
0.69347  00  cd
0.69391  90  00
0.69419  00  00
0.69447  00  90
0.69474  b0  00
0.69503  7f  16
0.69530  ff  16
0.69557  0a  50
0.69584  00  aa
0.69610  b0  00
0.69640  00  16
0.69681  00  16
0.69708  a0  50
0.69737  00  00
0.69764  e4  c8
0.69795  00  9c
0.69822  b2  6a
0.69853  00  5a
0.69880  00  00
0.69907  00  25

0.70099  f0  00
0.70128  b0  12
0.70157  00  16
0.70183  00  16
0.70210  00  50
0.70240  c0  00
0.70269  00  00
0.70295  00  00

0.74962  e0  00
0.74993  00  c2
0.75020  ea  ce
0.75053  00  20
0.75080  00  de
0.75107  00  00
0.75134  00  00
0.75161  00  00
0.75188  e8  00
0.75221  00  20
0.75248  00  ed
0.75275  00  00
0.75302  00  00
0.75329  00  00
0.75356  00  00
0.75387  f8  00
0.75416  fc  bd
0.75445  fa  cb
0.75475  fe  be
0.75505  00  cd
0.75546  90  00
0.75575  00  00
0.75602  00  90
0.75629  b0  00
0.75657  7f  16
0.75684  ff  16
0.75711  0a  50
0.75738  00  aa
0.75765  b0  00
0.75794  00  16
0.75821  00  16
0.75848  a0  50
0.75877  00  00
0.75904  e4  c8
0.75935  00  9c
0.75963  b2  6a
0.75993  00  5a
0.76019  00  00
0.76046  00  25

0.76239  f0  00
0.76267  b0  12
0.76296  00  16
0.76323  00  16
0.76352  00  50
0.76382  c0  00
0.76411  00  00
0.76438  00  00

0.81075  e0  00
0.81106  00  c2
0.81133  ea  ce
0.81165  00  20
0.81192  00  de
0.81219  00  00
0.81246  00  00
0.81273  00  00
0.81301  e8  00
0.81333  00  20
0.81360  00  ed
0.81387  00  00
0.81414  00  00
0.81441  00  00
0.81469  00  00
0.81500  f8  00
0.81528  fc  bd
0.81558  fa  cb
0.81587  fe  be
0.81617  00  cd
0.81660  90  00
0.81689  00  00
0.81717  00  90
0.81743  b0  00
0.81773  7f  16
0.81800  ff  16
0.81827  0a  50
0.81854  00  aa
0.81880  b0  00
0.81910  00  16
0.81938  00  16
0.81965  a0  50
0.81994  00  00
0.82021  e4  c8
0.82052  00  9c
0.82079  b2  6a
0.82109  00  5a
0.82138  00  00
0.82165  00  25

0.82357  f0  00
0.82386  b0  12
0.82415  00  16
0.82441  00  16
0.82468  00  50
0.82498  c0  00
0.82527  00  00
0.82554  00  00

0.87252  e0  00
0.87282  00  c2
0.87309  ea  ce
0.87341  00  20
0.87368  00  de
0.87395  00  00
0.87424  00  00

0.87837  00  00
0.87864  e8  00
0.87897  00  20
0.87923  00  ed
0.87950  00  00
0.87977  00  00
0.88004  00  00
0.88040  00  00
0.88072  90  00
0.88101  00  00
0.88128  00  90
0.88179  90  00
0.88207  00  00
0.88234  00  90
0.88266  13  00
0.88292  25  13

0.92456  90  13
0.92485  00  00
0.92512  00  93
0.92567  07  00
0.92624  07  07
0.92669  90  07
0.92698  00  00
0.92726  00  93

1.00019  13  00
1.00046  80  13

1.04189  90  13
1.04218  00  00
1.04245  00  90

1.05180  0e  00
1.05206  0f  0e

1.05425  f0  0f
1.05453  b0  12
1.05482  00  16
1.05509  00  16
1.05535  00  50
1.05565  c0  00
1.05594  00  00
1.05621  00  00

1.10330  e0  00
1.10361  00  c2
1.10388  ea  ce
1.10420  00  20
1.10447  00  de
1.10479  00  00
1.10506  00  00
1.10533  00  00
1.10560  e8  00
1.10592  00  20
1.10619  00  ed
1.10646  00  00
1.10673  00  00
1.10700  00  00
1.10728  00  00
1.10759  f8  00
1.10788  fc  bd
1.10817  fa  cb
1.10847  fe  be
1.10878  00  cd
1.10919  90  00
1.10948  00  00
1.10977  00  90
1.11004  b0  00
1.11034  7f  16
1.11060  ff  16
1.11092  0a  50
1.11119  00  aa
1.11145  b0  00
1.11177  00  16
1.11204  00  16
1.11231  a0  50
1.11259  00  00
1.11287  e4  c8
1.11318  00  9c
1.11345  b2  6a
1.11376  00  5a
1.11402  00  00
1.11429  00  25
1.11521  90  00
1.11550  00  00
1.11577  00  90
1.11605  0a  00
1.11632  00  aa
1.11658  b0  00
1.11687  00  16
1.11714  00  16
1.11741  a0  50

1.11875  00  00
1.11901  e4  c8
1.11933  00  9c
1.11960  b2  6a
1.11990  00  5a
1.12016  00  00
1.12043  00  25

1.16486  c0  00
1.16514  00  00
1.16541  00  00
1.16569  90  00
1.16597  00  00
1.16624  00  90
1.16656  07  00
1.16688  0e  07
1.16715  0f  0e

1.19577  90  0f
1.19605  00  00
1.19632  00  90
1.19662  0a  00
1.19689  00  aa
1.19715  b0  00
1.19744  00  16
1.19771  00  16
1.19798  a0  50
1.19827  00  00
1.19854  e4  c8
1.19886  00  9c
1.19913  b2  6a
1.19943  00  5a
1.19970  00  00
1.19997  00  25

1.24565  90  00
1.24593  00  00
1.24621  00  90
1.24650  0a  00
1.24677  00  aa
1.24704  b0  00
1.24733  00  16
1.24759  00  16
1.24786  a0  50
1.24815  00  00
1.24842  e4  c8
1.24874  00  9c
1.24901  b2  6a
1.24930  00  5a
1.24957  00  00
1.24984  00  25

1.29552  90  00
1.29580  00  00
1.29608  00  90
1.29637  0a  00
1.29664  00  aa
1.29690  b0  00
1.29719  00  16
1.29746  00  16
1.29773  a0  50
1.29802  00  00
1.29829  e4  c8
1.29861  00  9c
1.29888  b2  6a
1.29918  00  5a
1.29945  00  00
1.29972  00  25

1.34540  90  00
1.34568  00  00
1.34596  00  90
1.34625  0a  00
1.34652  00  aa
1.34679  b0  00
1.34708  00  16
1.34734  00  16
1.34761  a0  50
1.34790  00  00
1.34817  e4  c8
1.34848  00  9c
1.34875  b2  6a
1.34905  00  5a
1.34932  00  00
1.34959  00  25

1.39527  90  00
1.39556  00  00
1.39583  00  90
1.39613  0a  00
1.39640  00  aa
1.39667  b0  00
1.39696  00  16
1.39722  00  16
1.39749  a0  50
1.39778  00  00
1.39805  e4  c8
1.39836  00  9c
1.39863  b2  6a
1.39893  00  5a
1.39919  00  00
1.39946  00  25

1.44515  90  00
1.44543  00  00
1.44571  00  90
1.44600  0a  00
1.44627  00  aa
1.44654  b0  00
1.44683  00  16
1.44709  00  16
1.44736  a0  50
1.44765  00  00
1.44792  e4  c8
1.44824  00  9c
1.44851  b2  6a
1.44880  00  5a
1.44907  00  00
1.44934  00  25

1.49502  90  00
1.49530  00  00
1.49558  00  90
1.49587  0a  00
1.49614  00  aa
1.49641  b0  00
1.49670  00  16
1.49696  00  16
1.49723  a0  50
1.49752  00  00
1.49779  e4  c8
1.49811  00  9c
1.49838  b2  6a
1.49868  00  5a
1.49895  00  00
1.49922  00  25

1.54490  90  00
1.54518  00  00
1.54546  00  90
1.54575  0a  00
1.54602  00  aa
1.54629  b0  00
1.54658  00  16
1.54684  00  16
1.54711  a0  50
1.54740  00  00
1.54767  e4  c8
1.54799  00  9c
1.54826  b2  6a
1.54855  00  5a
1.54882  00  00
1.54909  00  25

1.59477  90  00
1.59505  00  00
1.59533  00  90
1.59562  0a  00
1.59589  00  aa
1.59616  b0  00
1.59645  00  16
1.59671  00  16
1.59698  a0  50
1.59727  00  00
1.59754  e4  c8
1.59786  00  9c
1.59812  b2  6a
1.59843  00  5a
1.59869  00  00
1.59896  00  25

1.64465  90  00
1.64493  00  00
1.64521  00  90
1.64550  0a  00
1.64577  00  aa
1.64604  b0  00
1.64633  00  16
1.64659  00  16
1.64686  a0  50
1.64715  00  00
1.64742  e4  c8
1.64774  00  9c
1.64801  b2  6a
1.64830  00  5a
1.64857  00  00
1.64884  00  25

1.69452  90  00
1.69480  00  00
1.69508  00  90
