# time   MOSI  MISO
0.95093  00  5a
0.95120  00  02
0.95147  00  46

0.99715  90  00
0.99744  00  00
0.99772  00  80
0.99801  0a  00
0.99829  00  aa
0.99855  b0  00
0.99884  00  16
0.99911  00  16
0.99937  a0  50
0.99966  00  00
0.99993  e4  c8
1.00025  00  9c
1.00051  b2  6a
1.00081  00  5a
1.00107  00  02
1.00134  00  46

1.04703  90  00
1.04731  00  00
1.04758  00  80
1.04788  0a  00
1.04815  00  aa
1.04842  b0  00
1.04871  00  16
1.04898  00  16
1.04925  a0  50
1.04953  00  00
1.04980  e4  c8
1.05012  00  9c
1.05039  b2  6a
1.05068  00  5a
1.05095  00  02
1.05122  00  46

1.09690  90  00
1.09719  00  00
1.09747  00  80
1.09776  0a  00
1.09803  00  aa
1.09830  b0  00
1.09859  00  16
1.09885  00  16
1.09912  a0  50
1.09941  00  00
1.09968  e4  c8
1.10000  00  9c
1.10027  b2  6a
1.10056  00  5a
1.10083  00  02
1.10110  00  46

1.14678  90  00
1.14706  00  00
1.14734  00  80
1.14763  0a  00
1.14790  00  aa
1.14817  b0  00
1.14846  00  16
1.14873  00  16
1.14900  a0  50
1.14929  00  00
1.14956  e4  c8
1.14987  00  9c
1.15014  b2  6a
1.15043  00  5a
1.15070  00  02
1.15097  00  46

1.19666  90  00
1.19694  00  00
1.19722  00  80
1.19752  0a  00
1.19779  00  aa
1.19805  b0  00
1.19834  00  16
1.19861  00  16
1.19888  a0  50
1.19916  00  00
1.19943  e4  c8
1.19975  00  9c
1.20002  b2  6a
1.20032  00  5a
1.20059  00  02
1.20086  00  46

1.24653  90  00
1.24681  00  00
1.24709  00  80
1.24738  0a  00
1.24766  00  aa
1.24792  b0  00
1.24821  00  16
1.24848  00  16
1.24875  a0  50
1.24904  00  00
1.24931  e4  c8
1.24962  00  9c
1.24989  b2  6a
1.25019  00  5a
1.25046  00  02
1.25073  00  46

1.29641  90  00
1.29669  00  00
1.29697  00  80
1.29727  0a  00
1.29753  00  aa
1.29780  b0  00
1.29809  00  16
1.29835  00  16
1.29862  a0  50
1.29891  00  00
1.29918  e4  c8
1.29950  00  9c
1.29977  b2  6a
1.30006  00  5a
1.30033  00  02
1.30060  00  46

1.34628  90  00
1.34657  00  00
1.34685  00  80
1.34714  0a  00
1.34741  00  aa
1.34767  b0  00
1.34797  00  16
1.34823  00  16
1.34850  a0  50
1.34879  00  00
1.34906  e4  c8
1.34937  00  9c
1.34964  b2  6a
1.34994  00  5a
1.35020  00  02
1.35047  00  46

1.39616  90  00
1.39644  00  00
1.39672  00  80
1.39702  0a  00
1.39729  00  aa
1.39755  b0  00
1.39784  00  16
1.39811  00  16
1.39838  a0  50
1.39867  00  00
1.39894  e4  c8
1.39925  00  9c
1.39952  b2  6a
1.39981  00  5a
1.40008  00  02
1.40035  00  46

1.44603  90  00
1.44632  00  00
1.44660  00  80
1.44689  0a  00
1.44717  00  aa
1.44743  b0  00
1.44772  00  16
1.44799  00  16
1.44826  a0  50
1.44855  00  00
1.44881  e4  c8
1.44913  00  9c
1.44940  b2  6a
1.44969  00  5a
1.44996  00  02
1.45023  00  46

1.49591  90  00
1.49619  00  00
1.49646  00  80
1.49676  0a  00
1.49703  00  aa
1.49729  b0  00
1.49758  00  16
1.49785  00  16
1.49812  a0  50
1.49841  00  00
1.49868  e4  c8
1.49899  00  9c
1.49926  b2  6a
1.49956  00  5a
1.49983  00  02
1.50010  00  46

1.54578  90  00
1.54607  00  00
1.54635  00  80
1.54664  0a  00
1.54691  00  aa
1.54718  b0  00
1.54747  00  16
1.54773  00  16
1.54800  a0  50
1.54829  00  00
1.54856  e4  c8
1.54888  00  9c
1.54915  b2  6a
1.54944  00  5a
1.54971  00  02
1.54998  00  46

1.59566  90  00
1.59594  00  00
1.59622  00  80
1.59651  0a  00
1.59678  00  aa
1.59704  b0  00
1.59734  00  16
1.59761  00  16
1.59788  a0  50
1.59816  00  00
1.59843  e4  c8
1.59874  00  9c
1.59901  b2  6a
1.59931  00  5a
1.59958  00  02
1.59985  00  46

1.64554  90  00
1.64582  00  00
1.64610  00  80
1.64640  0a  00
1.64666  00  aa
1.64693  b0  00
1.64722  00  16
1.64748  00  16
1.64775  a0  50
1.64804  00  00
1.64831  e4  c8
1.64863  00  9c
1.64890  b2  6a
1.64919  00  5a
1.64946  00  02
1.64973  00  46

1.69541  90  00
1.69569  00  00
1.69597  00  80
1.69626  0a  00
1.69653  00  aa
1.69679  b0  00
1.69709  00  16
1.69736  00  16
1.69763  a0  50
1.69791  00  00
1.69818  e4  c8
1.69849  00  9c
1.69876  b2  6a
1.69907  00  5a
1.69934  00  02
1.69960  00  46

1.74529  90  00
1.74557  00  00
1.74585  00  80
1.74615  0a  00
1.74641  00  aa
1.74668  b0  00
1.74697  00  16
1.74723  00  16
1.74751  a0  50
1.74779  00  00
1.74806  e4  c8
1.74838  00  9c
1.74865  b2  6a
1.74894  00  5a
1.74921  00  02
1.74948  00  46

1.79516  90  00
1.79544  00  00
1.79572  00  80
1.79601  0a  00
1.79628  00  aa
1.79655  b0  00
1.79684  00  16
1.79711  00  16
1.79738  a0  50
1.79766  00  00
1.79793  e4  c8
1.79825  00  9c
1.79852  b2  6a
1.79882  00  5a
1.79908  00  02
1.79935  00  46

1.84504  90  00
1.84533  00  00
1.84560  00  80
1.84590  0a  00
1.84617  00  aa
1.84643  b0  00
1.84672  00  16
1.84699  00  16
1.84725  a0  50
1.84754  00  00
1.84781  e4  c8
1.84812  00  9c
1.84839  b2  6a
1.84869  00  5a
1.84896  00  02
1.84923  00  46

1.89491  90  00
1.89520  00  00
1.89548  00  80
1.89577  0a  00
1.89605  00  aa
1.89631  b0  00
1.89661  00  16
1.89687  00  16
1.89714  a0  50
1.89742  00  00
1.89769  e4  c8
1.89801  00  9c
1.89828  b2  6a
1.89857  00  5a
1.89884  00  02
1.89911  00  46

1.94479  90  00
1.94508  00  00
1.94535  00  80
1.94565  0a  00
1.94592  00  aa
1.94619  b0  00
1.94648  00  16
1.94674  00  16
1.94701  a0  50
1.94730  00  00
1.94758  e4  c8
1.94789  00  9c
1.94816  b2  6a
1.94846  00  5a
1.94873  00  02
1.94900  00  46

1.99470  90  00
1.99498  00  00
1.99526  00  80
1.99556  0a  00
1.99582  00  aa
1.99609  b0  00
1.99637  00  16
1.99664  00  16
1.99691  a0  50
1.99720  00  00
1.99750  e4  c8
1.99781  00  9c
1.99808  b2  6a
1.99838  00  5a
1.99865  00  02
1.99892  00  46
1.99929  c0  00
1.99957  00  07
1.99984  00  aa
2.00011  90  00
2.00039  00  00
2.00067  00  80
2.00094  07  00
2.00131  0e  07
2.00160  0f  0e

2.00363  90  0f
2.00391  00  00
2.00418  00  80
