# time   MOSI  MISO
0.95085  00  00
0.95112  00  25

0.99679  90  00
0.99707  00  20
0.99735  00  84
0.99764  0a  00
0.99791  00  aa
0.99818  b0  00
0.99847  00  16
0.99874  00  16
0.99901  a0  50
0.99930  00  00
0.99958  e4  c8
0.99989  00  9c
1.00016  b2  6a
1.00046  00  5a
1.00076  00  00
1.00103  00  25

1.04666  90  00
1.04694  00  20
1.04722  00  84
1.04751  0a  00
1.04779  00  aa
1.04805  b0  00
1.04834  00  16
1.04861  00  16
1.04888  a0  50
1.04917  00  00
1.04944  e4  c8
1.04978  00  9c
1.05005  b2  6a
1.05035  00  5a
1.05062  00  00
1.05089  00  25

1.09653  90  00
1.09681  00  20
1.09709  00  84
1.09739  0a  00
1.09765  00  aa
1.09794  b0  00
1.09823  00  16
1.09849  00  16
1.09876  a0  50
1.09905  00  00
1.09933  e4  c8
1.09965  00  9c
1.09992  b2  6a
1.10021  00  5a
1.10048  00  00
1.10076  00  25

1.14641  90  00
1.14669  00  20
1.14697  00  84
1.14726  0a  00
1.14754  00  aa
1.14780  b0  00
1.14810  00  16
1.14840  00  16
1.14867  a0  50
1.14896  00  00
1.14923  e4  c8
1.14954  00  9c
1.14981  b2  6a
1.15010  00  5a
1.15037  00  00
1.15064  00  25

1.19628  90  00
1.19657  00  20
1.19684  00  84
1.19714  0a  00
1.19741  00  aa
1.19767  b0  00
1.19798  00  16
1.19824  00  16
1.19851  a0  50
1.19880  00  00
1.19907  e4  c8
1.19939  00  9c
1.19966  b2  6a
1.19996  00  5a
1.20023  00  00
1.20050  00  25

1.24615  90  00
1.24644  00  20
1.24672  00  84
1.24701  0a  00
1.24732  00  aa
1.24759  b0  00
1.24788  00  16
1.24814  00  16
1.24842  a0  50
1.24870  00  00
1.24897  e4  c8
1.24928  00  9c
1.24956  b2  6a
1.24986  00  5a
1.25012  00  00
1.25040  00  25

1.29603  90  00
1.29631  00  20
1.29658  00  84
1.29688  0a  00
1.29716  00  aa
1.29742  b0  00
1.29772  00  16
1.29798  00  16
1.29826  a0  50
1.29855  00  00
1.29882  e4  c8
1.29913  00  9c
1.29940  b2  6a
1.29971  00  5a
1.29997  00  00
1.30025  00  25

1.34590  90  00
1.34619  00  20
1.34646  00  80
1.34686  0a  00
1.34713  00  aa
1.34739  b0  00
1.34769  00  16
1.34796  00  16
1.34823  a0  50
1.34852  00  00
1.34878  e4  c8
1.34910  00  9c
1.34937  b2  6a
1.34966  00  5a
1.34993  00  00
1.35020  00  25

1.39577  90  00
1.39606  00  20
1.39634  00  80
1.39663  0a  00
1.39690  00  aa
1.39716  b0  00
1.39746  00  16
1.39773  00  16
1.39800  a0  50
1.39829  00  00
1.39855  e4  c8
1.39887  00  9c
1.39914  b2  6a
1.39944  00  5a
1.39971  00  00
1.39997  00  25

1.44565  90  00
1.44593  00  20
1.44621  00  80
1.44650  0a  00
1.44677  00  aa
1.44704  b0  00
1.44733  00  16
1.44760  00  16
1.44787  a0  50
1.44816  00  00
1.44842  e4  c8
1.44873  00  9c
