# time   MOSI  MISO
1.49814  a0  50
1.49843  00  00
1.49870  e4  c8
1.49901  00  9c
1.49928  b2  6a
1.49958  00  5a
1.49985  00  00
1.50012  00  25

1.54579  90  00
1.54607  00  20
1.54634  00  80
1.54664  0a  00
1.54691  00  aa
1.54717  b0  00
1.54746  00  16
1.54772  00  16
1.54799  a0  50
1.54828  00  00
1.54855  e4  c8
1.54887  00  9c
1.54914  b2  6a
1.54945  00  5a
1.54971  00  00
1.54998  00  25

1.59566  90  00
1.59595  00  20
1.59622  00  80
1.59652  0a  00
1.59679  00  aa
1.59705  b0  00
1.59734  00  16
1.59761  00  16
1.59788  a0  50
1.59816  00  00
1.59843  e4  c8
1.59875  00  9c
1.59901  b2  6a
1.59932  00  5a
1.59959  00  00
1.59986  00  25

1.64553  90  00
1.64582  00  20
1.64610  00  80
1.64639  0a  00
1.64667  00  aa
1.64693  b0  00
1.64722  00  16
1.64749  00  16
1.64776  a0  50
1.64805  00  00
1.64832  e4  c8
1.64864  00  9c
1.64891  b2  6a
1.64921  00  5a
1.64948  00  00
1.64975  00  25

1.69541  90  00
1.69569  00  20
1.69597  00  84
1.69637  0a  00
1.69664  00  aa
1.69690  b0  00
1.69720  00  16
1.69746  00  16
1.69773  a0  50
1.69802  00  00
1.69828  e4  c8
1.69860  00  9c
1.69887  b2  6a
1.69918  00  5a
1.69945  00  00
1.69972  00  25

1.74528  90  00
1.74557  00  20
1.74585  00  84
1.74615  0a  00
1.74642  00  aa
1.74669  b0  00
1.74698  00  16
1.74724  00  16
1.74751  a0  50
1.74780  00  00
1.74807  e4  c8
1.74838  00  9c
1.74865  b2  6a
1.74895  00  5a
1.74921  00  00
1.74948  00  25

1.79515  90  00
1.79544  00  20
1.79572  00  84
1.79601  0a  00
1.79628  00  aa
1.79654  b0  00
1.79685  00  16
1.79711  00  16
1.79738  a0  50
1.79767  00  00
1.79794  e4  c8
1.79825  00  9c
1.79854  b2  6a
1.79884  00  5a
1.79911  00  00
1.79938  00  25

1.84503  90  00
1.84531  00  20
1.84558  00  84
1.84588  0a  00
1.84615  00  aa
1.84642  b0  00
1.84672  00  16
1.84698  00  16
1.84724  a0  50
1.84753  00  00
1.84780  e4  c8
1.84812  00  9c
1.84839  b2  6a
1.84868  00  5a
1.84895  00  00
1.84922  00  25

1.89490  90  00
1.89519  00  20
1.89546  00  84
1.89576  0a  00
1.89603  00  aa
1.89630  b0  00
1.89660  00  16
1.89687  00  16
1.89714  a0  50
1.89743  00  00
1.89769  e4  c8
1.89801  00  9c
1.89831  b2  6a
1.89861  00  5a
1.89888  00  00
1.89915  00  25

1.94477  90  00
1.94506  00  20
1.94534  00  84
1.94563  0a  00
1.94590  00  aa
1.94616  b0  00
1.94645  00  16
1.94672  00  16
1.94699  a0  50
1.94728  00  00
1.94755  e4  c8
1.94786  00  9c
1.94813  b2  6a
1.94843  00  5a
1.94870  00  00
1.94897  00  25

1.99465  90  00
1.99493  00  20
1.99522  00  84
1.99551  0a  00
1.99578  00  aa
1.99604  b0  00
1.99633  00  16
1.99661  00  16
1.99688  a0  50
1.99717  00  00
1.99744  e4  c8
1.99775  00  9c
1.99802  b2  6a
1.99833  00  5a
1.99859  00  00
1.99887  00  25

2.04452  90  00
2.04481  00  20
2.04508  00  84
2.04538  0a  00
2.04565  00  aa
2.04591  b0  00
2.04620  00  16
2.04647  00  16
2.04674  a0  50
2.04703  00  00
2.04730  e4  c8
2.04761  00  9c
2.04788  b2  6a
2.04818  00  5a
2.04845  00  00
2.04872  00  25

2.09439  90  00
2.09467  00  20
2.09496  00  84
2.09526  0a  00
2.09553  00  aa
2.09579  b0  00
2.09610  00  16
2.09636  00  16
2.09663  a0  50
2.09692  00  00
2.09720  e4  c8
2.09751  00  9c
2.09778  b2  6a
2.09808  00  5a
2.09835  00  00
2.09862  00  25

2.14427  90  00
2.14455  00  20
2.14483  00  84
2.14513  0a  00
2.14539  00  aa
2.14566  b0  00
2.14596  00  16
2.14623  00  16
2.14650  a0  50
2.14679  00  00
2.14705  e4  c8
2.14737  00  9c
