# time   MOSI  MISO
1.04913  00  9c
1.04940  b2  6a
1.04970  00  5a
1.04997  00  02
1.05024  00  46

1.09733  f0  00
1.09762  b0  11
1.09791  00  16
1.09817  00  16
1.09844  00  50
1.09874  c0  00
1.09903  00  00
1.09929  00  00

1.18279  e0  00
1.18311  00  c2
1.18338  ea  51
1.18370  00  9c
1.18397  00  46
1.18424  00  00
1.18451  00  00
1.18478  00  00
1.18506  e8  00
1.18538  00  22
1.18565  00  16
1.18593  00  00
1.18620  00  00
1.18647  00  00
1.18674  00  00
1.18703  f8  00
1.18732  fc  b3
1.18761  fa  be
1.18791  fe  ba
1.18821  00  c5
1.18858  90  00
1.18888  00  00
1.18916  00  00
1.18943  0a  00
1.18970  00  aa
1.18998  b0  00
1.19027  00  16
1.19054  00  16
1.19081  a0  50
1.19110  00  00
1.19137  e4  c8
1.19168  00  9c
1.19195  b2  6a
1.19224  00  5a
1.19251  00  02
1.19278  00  46

1.19714  f0  00
1.19742  b0  11
1.19771  00  16
1.19798  00  16
1.19825  00  50
1.19855  c0  00
1.19885  00  00
1.19912  00  00

1.28019  e0  00
1.28050  00  c2
1.28076  ea  51
1.28109  00  9c
1.28136  00  46
1.28164  00  00
1.28191  00  00
1.28218  00  00
1.28246  e8  00
1.28278  00  22
1.28305  00  16
1.28332  00  00
1.28359  00  00
1.28386  00  00
1.28414  00  00
1.28441  f8  00
1.28469  fc  b3
1.28499  fa  be
1.28528  fe  ba
1.28558  00  c5
1.28595  90  00
1.28623  00  00
1.28653  00  00
1.28680  0a  00
1.28707  00  aa
1.28733  b0  00
1.28763  00  16
1.28790  00  16
1.28817  a0  50
1.28846  00  00
1.28872  e4  c8
1.28904  00  9c
1.28931  b2  6a
1.28963  00  5a
1.28990  00  02
1.29017  00  46

1.29689  f0  00
1.29717  b0  11
1.29746  00  16
1.29773  00  16
1.29800  00  50
1.29829  c0  00
1.29860  00  00
1.29887  00  00

1.38254  e0  00
1.38285  00  c2
1.38312  ea  51
1.38345  00  9c
1.38371  00  46
1.38398  00  00
1.38425  00  00
1.38453  00  00
1.38480  e8  00
1.38512  00  22
1.38539  00  16
1.38566  00  00
1.38593  00  00
1.38620  00  00
1.38648  00  00
1.38674  f8  00
1.38703  fc  b3
1.38733  fa  be
1.38762  fe  ba
1.38792  00  c5
1.38829  90  00
1.38857  00  00
1.38885  00  00
1.38913  0a  00
1.38940  00  aa
1.38966  b0  00
1.38995  00  16
1.39022  00  16
1.39049  a0  50
1.39078  00  00
1.39105  e4  c8
1.39136  00  9c
1.39163  b2  6a
1.39194  00  5a
1.39220  00  02
1.39247  00  46

1.39664  f0  00
1.39692  b0  11
1.39721  00  16
1.39748  00  16
1.39775  00  50
1.39805  c0  00
1.39835  00  00
1.39862  00  00

1.48104  e0  00
1.48134  00  c2
1.48161  ea  51
1.48193  00  9c
1.48220  00  46
1.48247  00  00
1.48274  00  00
1.48303  00  00
1.48331  e8  00
1.48363  00  22
1.48390  00  16
1.48417  00  00
1.48444  00  00
1.48471  00  00
1.48499  00  00
1.48528  f8  00
1.48556  fc  b3
1.48586  fa  be
1.48615  fe  ba
1.48645  00  c5
1.48682  90  00
1.48712  00  00
1.48740  00  00
1.48768  0a  00
1.48795  00  aa
1.48822  b0  00
1.48851  00  16
1.48878  00  16
1.48905  a0  50
1.48933  00  00
1.48960  e4  c8
1.48992  00  9c
1.49019  b2  6a
1.49049  00  5a
1.49076  00  02
1.49103  00  46

1.49638  f0  00
1.49666  b0  11
1.49696  00  16
1.49723  00  16
1.49750  00  50
1.49780  c0  00
1.49810  00  00
1.49836  00  00

1.57886  e0  00
1.57917  00  c2
1.57944  ea  51
1.57976  00  9c
1.58003  00  46
1.58030  00  00
1.58057  00  00
1.58084  00  00
1.58111  e8  00
1.58143  00  22
1.58170  00  16
1.58197  00  00
1.58224  00  00
1.58251  00  00
1.58279  00  00
1.58305  f8  00
1.58334  fc  b3
1.58364  fa  be
1.58393  fe  ba
1.58423  00  c5
1.58460  90  00
1.58488  00  00
1.58516  00  00
1.58543  0a  00
1.58570  00  aa
1.58597  b0  00
1.58626  00  16
1.58653  00  16
1.58680  a0  50
1.58709  00  00
1.58736  e4  c8
1.58767  00  9c
1.58794  b2  6a
1.58824  00  5a
1.58851  00  02
1.58878  00  46

1.59613  f0  00
1.59642  b0  11
1.59671  00  16
1.59697  00  16
1.59724  00  50
1.59754  c0  00
1.59784  00  00
1.59810  00  00

1.67953  e0  00
1.67984  00  c2
1.68011  ea  51
1.68044  00  9c
1.68070  00  46
1.68097  00  00
1.68124  00  00
1.68152  00  00
1.68180  e8  00
1.68212  00  22
1.68239  00  16
1.68266  00  00
1.68293  00  00
1.68320  00  00
1.68347  00  00
1.68376  f8  00
1.68405  fc  b3
1.68434  fa  be
1.68464  fe  ba
1.68494  00  c5
1.68531  90  00
1.68559  00  00
1.68587  00  00
1.68615  0a  00
1.68641  00  aa
1.68669  b0  00
1.68697  00  16
