# time   MOSI  MISO
0.43653  00  50
0.43683  c0  00
0.43712  00  00
0.43738  00  00

0.48438  e0  00
0.48469  00  c2
0.48496  ea  51
0.48528  00  9c
0.48555  00  46
0.48582  00  00
0.48609  00  00
0.48636  00  00
0.48664  e8  00
0.48696  00  22
0.48724  00  16
0.48751  00  00
0.48778  00  00
0.48805  00  00
0.48832  00  00
0.48863  f8  00
0.48892  fc  b3
0.48923  fa  be
0.48953  fe  ba
0.48983  00  c5
0.49027  90  00
0.49055  00  00
0.49083  00  90
0.49110  b0  00
0.49139  7f  16
0.49166  ff  16
0.49193  0a  50
0.49220  00  aa
0.49246  b0  00
0.49275  00  16
0.49302  00  16
0.49329  a0  50
0.49358  00  00
0.49385  e4  c8
0.49416  00  9c
0.49443  b2  6a
0.49473  00  5a
0.49499  00  02
0.49526  00  46

0.49723  f0  00
0.49752  b0  11
0.49780  00  16
0.49807  00  16
0.49834  00  50
0.49864  c0  00
0.49893  00  00
0.49921  00  00

0.54650  e0  00
0.54681  00  c2
0.54721  ea  51
0.54754  00  9c
0.54781  00  46
0.54808  00  00
0.54835  00  00
0.54862  00  00
0.54890  e8  00
0.54922  00  22
0.54949  00  16
0.54976  00  00
0.55003  00  00
0.55030  00  00
0.55057  00  00
0.55088  f8  00
0.55117  fc  b3
0.55147  fa  be
0.55176  fe  ba
0.55207  00  c5
0.55248  90  00
0.55277  00  00
0.55305  00  90
0.55331  b0  00
0.55361  7f  16
0.55387  ff  16
0.55416  0a  50
0.55444  00  aa
0.55470  b0  00
0.55500  00  16
0.55526  00  16
0.55553  a0  50
0.55582  00  00
0.55609  e4  c8
0.55640  00  9c
0.55667  b2  6a
0.55697  00  5a
0.55724  00  02
0.55751  00  46

0.55944  f0  00
0.55972  b0  11
0.56001  00  16
0.56027  00  16
0.56054  00  50
0.56084  c0  00
0.56114  00  00
0.56140  00  00

0.60809  e0  00
0.60840  00  c2
0.60867  ea  51
0.60899  00  9c
0.60926  00  46
0.60953  00  00
0.60983  00  00
0.61010  00  00
0.61037  e8  00
0.61069  00  22
0.61096  00  16
0.61123  00  00
0.61150  00  00
0.61177  00  00
0.61204  00  00
0.61235  f8  00
0.61264  fc  b3
0.61294  fa  be
0.61323  fe  ba
0.61353  00  c5
0.61397  90  00
0.61425  00  00
0.61452  00  90
0.61481  b0  00
0.61510  7f  16
0.61537  ff  16
0.61564  0a  50
0.61591  00  aa
0.61618  b0  00
0.61647  00  16
0.61674  00  16
0.61701  a0  50
0.61730  00  00
0.61757  e4  c8
0.61787  00  9c
0.61815  b2  6a
0.61845  00  5a
0.61872  00  02
0.61899  00  46

0.62091  f0  00
0.62119  b0  11
0.62148  00  16
0.62175  00  16
0.62202  00  50
0.62232  c0  00
0.62261  00  00
0.62289  00  00

0.66978  e0  00
0.67009  00  c2
0.67036  ea  51
0.67068  00  9c
0.67095  00  46
0.67122  00  00
0.67149  00  00
0.67177  00  00
0.67205  e8  00
0.67237  00  22
0.67264  00  16
0.67291  00  00
0.67318  00  00
0.67345  00  00
0.67373  00  00
0.67404  f8  00
0.67432  fc  b3
0.67462  fa  be
0.67492  fe  ba
0.67522  00  c5
0.67563  90  00
0.67592  00  00
0.67619  00  90
0.67646  b0  00
0.67676  7f  16
0.67703  ff  16
0.67730  0a  50
0.67757  00  aa
0.67784  b0  00
0.67813  00  16
0.67840  00  16
0.67867  a0  50
0.67895  00  00
0.67922  e4  c8
0.67954  00  9c
0.67981  b2  6a
0.68011  00  5a
0.68038  00  02
0.68065  00  46

0.68255  f0  00
0.68283  b0  11
0.68312  00  16
0.68339  00  16
0.68366  00  50
0.68396  c0  00
0.68424  00  00
0.68451  00  00

0.73123  e0  00
0.73154  00  c2
0.73181  ea  51
0.73213  00  9c
0.73240  00  46
0.73267  00  00
0.73294  00  00
0.73321  00  00
0.73351  e8  00
0.73383  00  22
0.73410  00  16
0.73437  00  00
0.73464  00  00
0.73491  00  00
0.73519  00  00
0.73551  f8  00
0.73580  fc  b3
0.73609  fa  be
0.73639  fe  ba
0.73669  00  c5
0.73710  90  00
0.73739  00  00
0.73767  00  90
0.73793  b0  00
0.73823  7f  16
0.73850  ff  16
0.73877  0a  50
0.73904  00  aa
0.73931  b0  00
0.73960  00  16
0.73987  00  16
0.74014  a0  50
0.74043  00  00
0.74069  e4  c8
0.74101  00  9c
0.74128  b2  6a
0.74159  00  5a
0.74186  00  02
0.74213  00  46

0.74406  f0  00
0.74434  b0  11
0.74464  00  16
0.74491  00  16
0.74518  00  50
0.74548  c0  00
0.74577  00  00
0.74604  00  00

0.79311  e0  00
0.79342  00  c2
0.79369  ea  51
0.79401  00  9c
0.79428  00  46
0.79455  00  00
0.79482  00  00
0.79509  00  00
0.79537  e8  00
0.79569  00  22
0.79596  00  16
0.79623  00  00
0.79661  00  00
0.79688  00  00
0.79716  00  00
0.79749  f8  00
0.79778  fc  b3
0.79807  fa  be
0.79837  fe  ba
0.79867  00  c5
0.79908  90  00
0.79936  00  00
0.79964  00  90
0.79991  b0  00
0.80020  7f  16
0.80047  ff  16
0.80074  0a  50
0.80101  00  aa
0.80127  b0  00
0.80157  00  16
0.80183  00  16
0.80209  a0  50
0.80238  00  00
0.80265  e4  c8
0.80296  00  9c
0.80323  b2  6a
0.80353  00  5a
0.80380  00  02
0.80407  00  46

0.80599  f0  00
0.80628  b0  11
0.80657  00  16
0.80683  00  16
0.80710  00  50
0.80740  c0  00
0.80769  00  00
0.80795  00  00

0.85427  e0  00
0.85458  00  c2
0.85485  ea  51
0.85518  00  9c
0.85545  00  46
0.85572  00  00
0.85599  00  00
0.85626  00  00
0.85654  e8  00

0.86063  00  22
0.86090  00  16
0.86119  00  00
0.86146  00  00
0.86173  00  00
0.86201  00  00
0.86235  90  00
0.86263  00  00
0.86291  00  90
0.86347  90  00
0.86376  00  00
0.86404  00  90
0.86437  13  00
0.86464  25  13

0.90640  90  13
0.90668  00  00
0.90696  00  93
0.90753  07  00

0.90870  07  07
0.90907  90  07
0.90936  00  00
0.90963  00  93

0.98314  13  00
0.98341  80  13

1.02487  90  13
1.02516  00  00
1.02544  00  90

1.03428  0e  00
1.03456  0f  0e

1.03674  f0  0f
1.03703  b0  11
1.03732  00  16
1.03759  00  16
1.03786  00  50
1.03816  c0  00
1.03845  00  00
1.03874  00  00

1.08484  e0  00
1.08514  00  c2
1.08541  ea  51
1.08573  00  9c
1.08600  00  46
1.08627  00  00
1.08654  00  00
1.08681  00  00
1.08709  e8  00
1.08741  00  22
1.08768  00  16
1.08795  00  00
1.08822  00  00
1.08849  00  00
1.08876  00  00
1.08907  f8  00
1.08936  fc  b3
1.08965  fa  be
1.08995  fe  ba
1.09024  00  c5
1.09066  90  00
1.09095  00  00
1.09122  00  90
1.09149  b0  00
1.09178  7f  16
1.09204  ff  16
1.09231  0a  50
1.09261  00  aa
1.09287  b0  00
1.09316  00  16
1.09342  00  16
1.09371  a0  50
1.09400  00  00
1.09427  e4  c8
1.09460  00  9c
1.09487  b2  6a
1.09517  00  5a
1.09544  00  02
1.09583  00  46
1.09673  90  00
1.09701  00  00
1.09729  00  90
1.09756  0a  00
1.09783  00  aa
1.09810  b0  00
1.09839  00  16
1.09866  00  16
1.09893  a0  50
1.09921  00  00
1.09948  e4  c8
1.09980  00  9c
1.10006  b2  6a
1.10037  00  5a
1.10064  00  02
1.10091  00  46

1.14768  f0  00
1.14797  b0  11
1.14826  00  16
1.14853  00  16
1.14880  00  50
1.14910  c0  00
1.14939  00  00
1.14966  00  00

1.19600  e0  00
1.19630  00  c2
1.19657  ea  51
1.19689  00  9c
1.19716  00  46
1.19744  00  00
1.19771  00  00
1.19798  00  00
1.19826  e8  00
1.19859  00  22
1.19886  00  16
1.19913  00  00
1.19940  00  00
1.19967  00  00
1.19994  00  00
1.20025  f8  00
1.20054  fc  b3
1.20084  fa  be
