# time   MOSI  MISO
0.46568  00  50
0.46598  c0  00
0.46627  00  00
0.46653  00  00

0.51794  e0  00
0.51825  00  c2
0.51852  ea  51
0.51884  00  9c
0.51912  00  46
0.51939  00  00
0.51967  00  00
0.51994  00  00
0.52021  e8  00
0.52054  00  22
0.52081  00  16
0.52108  00  00
0.52135  00  00
0.52162  00  00
0.52189  00  00
0.52237  f8  00
0.52265  fc  b3
0.52295  fa  be
0.52324  fe  ba
0.52354  00  c5
0.52395  90  00
0.52423  00  00
0.52451  00  90
0.52478  b0  00
0.52507  7f  16
0.52534  ff  16
0.52561  0a  50
0.52588  00  aa
0.52614  b0  00
0.52643  00  16
0.52670  00  16
0.52697  a0  50
0.52726  00  00
0.52753  e4  c8
0.52784  00  9c
0.52811  b2  6a
0.52842  00  5a
0.52868  00  02
0.52895  00  46

0.53082  f0  00
0.53111  b0  11
0.53140  00  16
0.53167  00  16
0.53194  00  50
0.53226  c0  00
0.53255  00  00
0.53281  00  00

0.58414  e0  00
0.58445  00  c2
0.58472  ea  51
0.58505  00  9c
0.58532  00  46
0.58559  00  00
0.58586  00  00
0.58614  00  00
0.58641  e8  00
0.58673  00  22
0.58700  00  16
0.58727  00  00
0.58754  00  00
0.58781  00  00
0.58809  00  00
0.58854  f8  00
0.58882  fc  b3
0.58912  fa  be
0.58941  fe  ba
0.58971  00  c5
0.59015  90  00
0.59043  00  00
0.59071  00  90
0.59098  b0  00
0.59127  7f  16
0.59154  ff  16
0.59181  0a  50
0.59208  00  aa
0.59235  b0  00
0.59264  00  16
0.59292  00  16
0.59319  a0  50
0.59348  00  00
0.59375  e4  c8
0.59407  00  9c
0.59433  b2  6a
0.59464  00  5a
0.59492  00  02
0.59519  00  46

0.59718  f0  00
0.59747  b0  11
0.59776  00  16
0.59803  00  16
0.59830  00  50
0.59860  c0  00
0.59891  00  00
0.59918  00  00

0.64978  e0  00
0.65009  00  c2
0.65036  ea  51
0.65068  00  9c
0.65095  00  46
0.65122  00  00
0.65149  00  00
0.65178  00  00
0.65205  e8  00
0.65237  00  22
0.65264  00  16
0.65291  00  00
0.65318  00  00
0.65345  00  00
0.65372  00  00
0.65420  f8  00
0.65448  fc  b3
0.65478  fa  be
0.65507  fe  ba
0.65538  00  c5
0.65579  90  00
0.65608  00  00
0.65635  00  90
0.65662  b0  00
0.65691  7f  16
0.65717  ff  16
0.65744  0a  50
0.65771  00  aa
0.65798  b0  00
0.65827  00  16
0.65854  00  16
0.65881  a0  50
0.65910  00  00
0.65937  e4  c8
0.65969  00  9c
0.65995  b2  6a
0.66025  00  5a
0.66051  00  02
0.66078  00  46

0.66263  f0  00
0.66291  b0  11
0.66320  00  16
0.66347  00  16
0.66374  00  50
0.66404  c0  00
0.66433  00  00
0.66460  00  00

0.71675  e0  00
0.71706  00  c2
0.71733  ea  51
0.71765  00  9c
0.71792  00  46
0.71819  00  00
0.71846  00  00
0.71873  00  00
0.71901  e8  00
0.71933  00  22
0.71960  00  16
0.71987  00  00
0.72014  00  00
0.72041  00  00
0.72071  00  00
0.72116  f8  00
0.72144  fc  b3
0.72174  fa  be
0.72203  fe  ba
0.72233  00  c5
0.72277  90  00
0.72305  00  00
0.72333  00  90
0.72360  b0  00
0.72389  7f  16
0.72416  ff  16
0.72443  0a  50
0.72470  00  aa
0.72496  b0  00
0.72525  00  16
0.72551  00  16
0.72578  a0  50
0.72607  00  00
0.72634  e4  c8
0.72665  00  9c
0.72692  b2  6a
0.72721  00  5a
0.72748  00  02
0.72774  00  46

0.72959  f0  00
0.72987  b0  11
0.73016  00  16
0.73043  00  16
0.73070  00  50
0.73100  c0  00
0.73129  00  00
0.73157  00  00

0.78329  e0  00
0.78359  00  c2
0.78386  ea  51
0.78418  00  9c
0.78445  00  46
0.78472  00  00
0.78499  00  00
0.78526  00  00
0.78554  e8  00
0.78587  00  22
0.78614  00  16
0.78641  00  00
0.78668  00  00
0.78695  00  00
0.78722  00  00
0.78770  f8  00
0.78798  fc  b3
0.78828  fa  be
0.78857  fe  ba
0.78887  00  c5
0.78929  90  00
0.78957  00  00
0.78985  00  90
0.79011  b0  00
0.79042  7f  16
0.79069  ff  16
0.79096  0a  50
0.79123  00  aa
0.79149  b0  00
0.79178  00  16
0.79205  00  16
0.79232  a0  50
0.79261  00  00
0.79288  e4  c8
0.79319  00  9c
0.79346  b2  6a
0.79377  00  5a
0.79404  00  02
0.79431  00  46

0.79617  f0  00
0.79653  b0  11
0.79682  00  16
0.79709  00  16
0.79736  00  50
0.79768  c0  00
0.79797  00  00
0.79823  00  00

0.84946  e0  00
0.84977  00  c2
0.85004  ea  51
0.85037  00  9c
0.85064  00  46
0.85091  00  00
0.85118  00  00
0.85145  00  00
0.85173  e8  00
0.85205  00  22
0.85232  00  16
0.85259  00  00
0.85286  00  00
0.85313  00  00
0.85340  00  00
0.85385  f8  00
0.85414  fc  b3
0.85444  fa  be
0.85473  fe  ba
0.85503  00  c5
0.85547  90  00
0.85576  00  00
0.85603  00  90
0.85630  b0  00
0.85659  7f  16
0.85685  ff  16
0.85713  0a  50
0.85740  00  aa
0.85766  b0  00
0.85796  00  16
0.85823  00  16
0.85849  a0  50
0.85878  00  00
0.85905  e4  c8
0.85936  00  9c
0.85963  b2  6a
0.85993  00  5a
0.86020  00  02
0.86046  00  46

0.86230  f0  00
0.86259  b0  11
0.86288  00  16
0.86315  00  16
0.86341  00  50
0.86372  c0  00
0.86400  00  00
0.86427  00  00

0.91581  e0  00
0.91612  00  c2
0.91639  ea  51
0.91671  00  9c
0.91698  00  46
0.91725  00  00
0.91752  00  00
0.91779  00  00
0.91806  e8  00
0.91839  00  22
0.91866  00  16
0.91893  00  00
0.91919  00  00
0.91946  00  00
0.91974  00  00
0.92021  f8  00
0.92050  fc  b3
0.92080  fa  be
0.92109  fe  ba
0.92139  00  c5
0.92181  90  00
0.92209  00  00
0.92236  00  90
0.92263  b0  00
0.92292  7f  16
0.92319  ff  16
0.92346  0a  50
0.92372  00  aa
0.92399  b0  00
0.92428  00  16
0.92455  00  16
0.92482  a0  50
0.92511  00  00
0.92538  e4  c8
0.92569  00  9c
0.92596  b2  6a
0.92625  00  5a
0.92653  00  02
0.92679  00  46

0.92866  f0  00
0.92895  b0  11
0.92924  00  16
0.92951  00  16
0.92978  00  50
0.93008  c0  00
0.93037  00  00
0.93064  00  00

0.98041  e0  00
0.98072  00  c2
0.98099  ea  51
0.98131  00  9c
0.98158  00  46
0.98185  00  00
0.98212  00  00
0.98239  00  00
0.98267  e8  00
0.98299  00  22
0.98326  00  16
0.98353  00  00
0.98380  00  00
0.98407  00  00
0.98434  00  00
0.98480  f8  00
0.98509  fc  b3
0.98538  fa  be
0.98568  fe  ba
0.98598  00  c5
0.98639  90  00
0.98668  00  00
0.98696  00  90
0.98722  b0  00
0.98751  7f  16
0.98777  ff  16
0.98807  0a  50
0.98834  00  aa
0.98860  b0  00
0.98892  00  16
0.98918  00  16
0.98945  a0  50
0.98974  00  00
0.99001  e4  c8
0.99033  00  9c
0.99060  b2  6a
0.99091  00  5a
0.99118  00  02
0.99145  00  46

0.99332  f0  00
0.99361  b0  11
0.99390  00  16
0.99417  00  16
0.99444  00  50
0.99474  c0  00
0.99503  00  00
0.99529  00  00

1.04446  e0  00
1.04477  00  c2
1.04504  ea  51
1.04536  00  9c
1.04563  00  46
1.04601  00  00
1.04628  00  00
1.04655  00  00
1.04683  e8  00
1.04715  00  22
1.04742  00  16
1.04769  00  00
1.04796  00  00
1.04823  00  00
1.04851  00  00
1.04881  f8  00
1.04910  fc  b3
1.04940  fa  be
1.04971  fe  ba
1.05001  00  c5
1.05056  90  00
1.05086  00  00
1.05113  00  90
1.05140  b0  00
1.05169  7f  16
1.05196  ff  16
1.05223  0a  50
1.05250  00  aa
1.05276  b0  00
1.05306  00  16
1.05333  00  16
1.05360  a0  50
1.05388  00  00
1.05415  e4  c8
1.05446  00  9c
1.05475  b2  6a
1.05504  00  5a
1.05531  00  02
1.05558  00  46

1.05745  f0  00
1.05774  b0  11
1.05803  00  16
1.05829  00  16
1.05856  00  50
1.05888  c0  00
1.05917  00  00
1.05944  00  00

1.10764  e0  00
1.10795  00  c2
1.10822  ea  51
1.10854  00  9c
1.10882  00  46
1.10909  00  00
1.10936  00  00
1.10963  00  00
1.10990  e8  00
1.11022  00  22
1.11049  00  16
1.11076  00  00
1.11103  00  00
1.11130  00  00
1.11157  00  00
1.11191  f8  00
1.11219  fc  b3
1.11249  fa  be
1.11279  fe  ba
1.11309  00  c5
1.11350  90  00
1.11378  00  00
1.11406  00  90
1.11433  b0  00
1.11462  7f  16
1.11488  ff  16
1.11516  0a  50
